MONTH,REGION_NAME,ITEM_CODE,SOLD_QTY
Dec-20,Faridpur R,SBS,3497.00
Dec-20,Faridpur R,SPM,4225.00
Dec-20,Faridpur R,SPS,121.00
Dec-20,Faridpur R,STF,488.00
Dec-20,Faridpur R,TCS,104.00
Dec-20,Faridpur R,VSF,38.00
Dec-20,Gazipur R,ACF,54.00
Dec-20,Gazipur R,ACS,76.00
Dec-20,Gazipur R,BCP,247.00
Dec-20,Gazipur R,DCM,494.00
Dec-20,Gazipur R,DNL,182.00
Dec-20,Gazipur R,DNM,459.00
Dec-20,Gazipur R,DPO,7.00
Dec-20,Gazipur R,DTF,672.00
Dec-20,Gazipur R,ECB,105.00
Dec-20,Gazipur R,ECS,1.00
Dec-20,Gazipur R,FPP,413.00
Dec-20,Gazipur R,GBF,1365.00
Dec-20,Gazipur R,HNF,3850.00
Dec-20,Gazipur R,HZS,741.00
Dec-20,Gazipur R,KCF,89.00
Dec-20,Gazipur R,MBF,89.00
Dec-20,Gazipur R,MBS,1261.00
Dec-20,Gazipur R,MCF,358.00
Dec-20,Gazipur R,MSS,249.00
Dec-20,Gazipur R,OBS,871.00
Dec-20,Gazipur R,PCF,195.00
Dec-20,Gazipur R,SBF,10.00
Dec-20,Gazipur R,SBS,7384.00
Dec-20,Gazipur R,SPM,3926.00
Dec-20,Gazipur R,SPS,407.00
Dec-20,Gazipur R,STF,280.00
Dec-20,Gazipur R,TBS,359.00
Dec-20,Gazipur R,TCS,377.00
Dec-20,Gazipur R,VSF,13.00
Dec-20,Jamalpur R,ACF,12.00
Dec-20,Jamalpur R,ACS,12.00
Dec-20,Jamalpur R,BCP,208.00
Dec-20,Jamalpur R,DCM,390.00
Dec-20,Jamalpur R,DNM,207.00
Dec-20,Jamalpur R,DTF,1078.00
Dec-20,Jamalpur R,ECB,40.00
Dec-20,Jamalpur R,FPP,163.00
Dec-20,Jamalpur R,GBF,1144.00
Dec-20,Jamalpur R,HNF,1281.00
Dec-20,Jamalpur R,HZS,507.00
Dec-20,Jamalpur R,KCF,15.00
Dec-20,Jamalpur R,MBF,44.00
Dec-20,Jamalpur R,MBS,1508.00
Dec-20,Jamalpur R,MCF,171.00
Dec-20,Jamalpur R,MSS,307.00
Dec-20,Jamalpur R,OBS,663.00
Dec-20,Jamalpur R,PCF,52.00
Dec-20,Jamalpur R,SBF,9.00
Dec-20,Jamalpur R,SBS,6292.00
Dec-20,Jamalpur R,SPM,3861.00
Dec-20,Jamalpur R,SPS,22.00
Dec-20,Jamalpur R,STF,75.00
Dec-20,Jamalpur R,TBS,48.00
Dec-20,Jamalpur R,TCS,299.00
Dec-20,Jamalpur R,VSF,13.00
Dec-20,Jessore R,BCP,143.00
Dec-20,Jessore R,DCM,468.00
Dec-20,Jessore R,DNC,12.00
Dec-20,Jessore R,DNL,117.00
Dec-20,Jessore R,DNM,405.00
Dec-20,Jessore R,DTF,700.00
Dec-20,Jessore R,ECB,160.00
Dec-20,Jessore R,FPP,250.00
Dec-20,Jessore R,GBF,975.00
Dec-20,Jessore R,HNF,2695.00
Dec-20,Jessore R,HZS,364.00
Dec-20,Jessore R,KCF,100.00
Dec-20,Jessore R,MBS,4095.00
Dec-20,Jessore R,MCF,1189.00
Dec-20,Jessore R,MSS,10.00
Dec-20,Jessore R,OBS,1378.00
Dec-20,Jessore R,SBS,2899.00
Dec-20,Jessore R,SPM,6864.00
Dec-20,Jessore R,SPS,305.00
Dec-20,Jessore R,STF,85.00
Dec-20,Jessore R,TBS,342.00
Dec-20,Jessore R,TCS,117.00
Dec-20,Jessore R,VSF,25.00
Dec-20,Khulna R,ACF,50.00
Dec-20,Khulna R,BCP,104.00
Dec-20,Khulna R,DCM,962.00
Dec-20,Khulna R,DNC,274.00
Dec-20,Khulna R,DNM,801.00
Dec-20,Khulna R,DPO,22.00
Dec-20,Khulna R,DTF,1148.00
Dec-20,Khulna R,ECB,120.00
Dec-20,Khulna R,FPP,338.00
Dec-20,Khulna R,GBF,1781.00
Dec-20,Khulna R,HNF,3542.00
Dec-20,Khulna R,HZS,182.00
Dec-20,Khulna R,KCF,180.00
Dec-20,Khulna R,LSF,10.00
Dec-20,Khulna R,MBF,50.00
Dec-20,Khulna R,MBS,2990.00
Dec-20,Khulna R,MCF,297.00
Dec-20,Khulna R,MSS,1512.00
Dec-20,Khulna R,OBS,1794.00
Dec-20,Khulna R,SBF,120.00
Dec-20,Khulna R,SBS,5850.00
Dec-20,Khulna R,SPM,8580.00
Dec-20,Khulna R,SPS,640.00
Dec-20,Khulna R,STF,2.00
Dec-20,Khulna R,TBS,220.00
Dec-20,Khulna R,TCS,130.00
Dec-20,Khulna R,VSF,21.00
Dec-20,Madaripur R,BCP,208.00
Dec-20,Madaripur R,DNC,64.00
Dec-20,Madaripur R,DNM,1557.00
Dec-20,Madaripur R,DPO,13.00
Dec-20,Madaripur R,DTF,2947.00
Dec-20,Madaripur R,ECB,20.00
Dec-20,Madaripur R,FMS,52.00
Dec-20,Madaripur R,FPP,475.00
Dec-20,Madaripur R,GBF,260.00
Dec-20,Madaripur R,HNF,7203.00
Dec-20,Madaripur R,HZS,156.00
Dec-20,Madaripur R,KCF,100.00
Dec-20,Madaripur R,MBS,2236.00
Dec-20,Madaripur R,MCF,60.00
Dec-20,Madaripur R,MSS,7.00
Dec-20,Madaripur R,OBS,1040.00
Dec-20,Madaripur R,PCF,338.00
Dec-20,Madaripur R,SBS,4108.00
Dec-20,Madaripur R,SPM,4823.00
Dec-20,Madaripur R,SPS,100.00
Dec-20,Madaripur R,STF,27.00
Dec-20,Madaripur R,TCS,260.00
Dec-20,Madaripur R,VSF,175.00
Dec-20,Moulvibazar R,ACS,24.00
Dec-20,Moulvibazar R,BCP,26.00
Dec-20,Moulvibazar R,DCM,741.00
Dec-20,Moulvibazar R,DNC,28.00
Dec-20,Moulvibazar R,DPO,483.00
Dec-20,Moulvibazar R,DTF,9765.00
Dec-20,Moulvibazar R,ECB,96.00
Dec-20,Moulvibazar R,FPP,488.00
Dec-20,Moulvibazar R,GBF,2171.00
Dec-20,Moulvibazar R,HNF,448.00
Dec-20,Moulvibazar R,HZS,208.00
Dec-20,Moulvibazar R,KCF,86.00
Dec-20,Moulvibazar R,MBS,1365.00
Dec-20,Moulvibazar R,MSS,4.00
Dec-20,Moulvibazar R,OBS,650.00
Dec-20,Moulvibazar R,SBS,6955.00
Dec-20,Moulvibazar R,SPM,2470.00
Dec-20,Moulvibazar R,STF,193.00
Dec-20,Mymensingh R,DNM,972.00
Dec-20,Mymensingh R,DTF,1239.00
Dec-20,Mymensingh R,FPP,450.00
Dec-20,Mymensingh R,GBF,1820.00
Dec-20,Mymensingh R,HNF,581.00
Dec-20,Mymensingh R,HZS,260.00
Dec-20,Mymensingh R,MBS,3757.00
Dec-20,Mymensingh R,MSS,1.00
Dec-20,Mymensingh R,OBS,2548.00
Dec-20,Mymensingh R,SBS,6058.00
Dec-20,Mymensingh R,SPM,16497.00
Dec-20,Mymensingh R,SPS,350.00
Dec-20,Mymensingh R,STF,99.00
Dec-20,Mymensingh R,TBS,200.00
Dec-20,Mymensingh R,TCS,208.00
Dec-20,Narayangonj R,ACF,70.00
Dec-20,Narayangonj R,ACS,136.00
Dec-20,Narayangonj R,BCP,273.00
Dec-20,Narayangonj R,DCM,260.00
Dec-20,Narayangonj R,DNC,12.00
Dec-20,Narayangonj R,DNL,1937.00
Dec-20,Narayangonj R,DNM,963.00
Dec-20,Narayangonj R,DPO,46.00
Dec-20,Narayangonj R,DTF,322.00
Dec-20,Narayangonj R,ECB,71.00
Dec-20,Narayangonj R,FMS,7.00
Dec-20,Narayangonj R,FPP,725.00
Dec-20,Narayangonj R,GBF,871.00
Dec-20,Narayangonj R,HNF,2163.00
Dec-20,Narayangonj R,HZS,311.00
Dec-20,Narayangonj R,KCF,88.00
Dec-20,Narayangonj R,MBF,12.00
Dec-20,Narayangonj R,MBS,1820.00
Dec-20,Narayangonj R,MCF,136.00
Dec-20,Narayangonj R,MSS,429.00
Dec-20,Narayangonj R,OBS,780.00
Dec-20,Narayangonj R,OCF,21.00
Dec-20,Narayangonj R,PCF,52.00
Dec-20,Narayangonj R,SBF,6.00
Dec-20,Narayangonj R,SBS,10491.00
Dec-20,Narayangonj R,SCF,18.00
Dec-20,Narayangonj R,SOM,1.00
Dec-20,Narayangonj R,SPM,3211.00
Dec-20,Narayangonj R,SPS,391.00
Dec-20,Narayangonj R,STF,63.00
Dec-20,Narayangonj R,TBS,170.00
Dec-20,Narayangonj R,TCS,143.00
Dec-20,Narayangonj R,VSF,8.00
Dec-20,Narsingdi R,BCP,260.00
Dec-20,Narsingdi R,DNL,728.00
Dec-20,Narsingdi R,DNM,450.00
Dec-20,Narsingdi R,DPO,52.00
Dec-20,Narsingdi R,DTF,770.00
Dec-20,Narsingdi R,ECB,435.00
Dec-20,Narsingdi R,FPP,363.00
Dec-20,Narsingdi R,GBF,897.00
Dec-20,Narsingdi R,HNF,2485.00
Dec-20,Narsingdi R,HZS,130.00
Dec-20,Narsingdi R,MBS,1820.00
Dec-20,Narsingdi R,MCF,124.00
Dec-20,Narsingdi R,MSS,18.00
Dec-20,Narsingdi R,OBS,650.00
Dec-20,Narsingdi R,PCF,1.00
Dec-20,Narsingdi R,SBF,120.00
Dec-20,Narsingdi R,SBS,13676.00
Dec-20,Narsingdi R,SPM,3731.00
Dec-20,Narsingdi R,STF,113.00
Dec-20,Narsingdi R,TCS,260.00
Dec-20,Noakhali R,BCP,104.00
Dec-20,Noakhali R,DCM,1365.00
Dec-20,Noakhali R,DNL,195.00
Dec-20,Noakhali R,DNM,1350.00
Dec-20,Noakhali R,DPO,26.00
Dec-20,Noakhali R,DTF,3290.00
Dec-20,Noakhali R,ECB,73.00
Dec-20,Noakhali R,FMS,17.00
Dec-20,Noakhali R,FPP,425.00
Dec-20,Noakhali R,GBF,741.00
Dec-20,Noakhali R,HNF,2940.00
Dec-20,Noakhali R,HZS,338.00
Dec-20,Noakhali R,KCF,446.00
Dec-20,Noakhali R,MBS,507.00
Dec-20,Noakhali R,MCF,507.00
Dec-20,Noakhali R,MSS,3.00
Dec-20,Noakhali R,OBS,312.00
Dec-20,Noakhali R,PCF,416.00
Dec-20,Noakhali R,SBS,7332.00
Dec-20,Noakhali R,SPM,5798.00
Dec-20,Noakhali R,STF,87.00
Dec-20,Noakhali R,TBS,215.00
Dec-20,Noakhali R,TCS,364.00
Dec-20,Noakhali R,VSF,19.00
Dec-20,Patuakhali R,ACF,96.00
Dec-20,Patuakhali R,BCP,130.00
Dec-20,Patuakhali R,DNC,56.00
Dec-20,Patuakhali R,DNL,1053.00
Dec-20,Patuakhali R,DNM,1386.00
Dec-20,Patuakhali R,DTF,4291.00
Dec-20,Patuakhali R,FMS,13.00
Dec-20,Patuakhali R,FPP,200.00
Dec-20,Patuakhali R,GBF,1976.00
Dec-20,Patuakhali R,HNF,1232.00
Dec-20,Patuakhali R,HZS,403.00
Dec-20,Patuakhali R,KCF,442.00
Dec-20,Patuakhali R,MBS,1157.00
Dec-20,Patuakhali R,MCF,419.00
Dec-20,Patuakhali R,MSS,7.00
Dec-20,Patuakhali R,OBS,1573.00
Dec-20,Patuakhali R,SBS,4602.00
Dec-20,Patuakhali R,SPM,5499.00
Dec-20,Patuakhali R,SPS,138.00
Dec-20,Patuakhali R,STF,101.00
Dec-20,Patuakhali R,TCS,299.00
Dec-20,Rajshahi R,BCP,52.00
Dec-20,Rajshahi R,DNC,53.00
Dec-20,Rajshahi R,DNM,162.00
Dec-20,Rajshahi R,DPO,13.00
Dec-20,Rajshahi R,DTF,448.00
Dec-20,Rajshahi R,FPP,175.00
Dec-20,Rajshahi R,GBF,1326.00
Dec-20,Rajshahi R,HNF,5880.00
Dec-20,Rajshahi R,HZS,195.00
Dec-20,Rajshahi R,KCF,40.00
Dec-20,Rajshahi R,MBF,8.00
Dec-20,Rajshahi R,MBS,5863.00
Dec-20,Rajshahi R,MCF,212.00
Dec-20,Rajshahi R,MSS,3.00
Dec-20,Rajshahi R,OBS,1989.00
Dec-20,Rajshahi R,PCF,78.00
Dec-20,Rajshahi R,SBS,13.00
Dec-20,Rajshahi R,SPM,2444.00
Dec-20,Rajshahi R,STF,71.00
Dec-20,Rajshahi R,TBS,2.00
Dec-20,Rajshahi R,TCS,195.00
Dec-20,Rajshahi R,VSF,13.00
Dec-20,Rangpur R,BCP,312.00
Dec-20,Rangpur R,DCM,624.00
Dec-20,Rangpur R,DNM,432.00
Dec-20,Rangpur R,DTF,3836.00
Dec-20,Rangpur R,FPP,600.00
Dec-20,Rangpur R,GBF,624.00
Dec-20,Rangpur R,HNF,3500.00
Dec-20,Rangpur R,HZS,338.00
Dec-20,Rangpur R,MBS,3900.00
Dec-20,Rangpur R,MSS,1.00
Dec-20,Rangpur R,OBS,1300.00
Dec-20,Rangpur R,PCF,52.00
Dec-20,Rangpur R,SBS,19162.00
Dec-20,Rangpur R,SPM,6045.00
Dec-20,Rangpur R,STF,217.00
Dec-20,Rangpur R,VSF,50.00
Dec-20,SAVAR R,ACF,50.00
Dec-20,SAVAR R,ACS,598.00
Dec-20,SAVAR R,BCP,143.00
Dec-20,SAVAR R,DCM,624.00
Dec-20,SAVAR R,DNL,169.00
Dec-20,SAVAR R,DNM,855.00
Dec-20,SAVAR R,DPO,30.00
Dec-20,SAVAR R,DTF,1365.00
Dec-20,SAVAR R,ECB,141.00
Dec-20,SAVAR R,FPP,850.00
Dec-20,SAVAR R,GBF,1625.00
Dec-20,SAVAR R,HNF,5831.00
Dec-20,SAVAR R,HZS,494.00
Dec-20,SAVAR R,KCF,163.00
Dec-20,SAVAR R,LSF,26.00
Dec-20,SAVAR R,MBS,2158.00
Dec-20,SAVAR R,MCF,212.00
Dec-20,SAVAR R,MSS,262.00
Dec-20,SAVAR R,OBS,1222.00
Dec-20,SAVAR R,SBF,23.00
Dec-20,SAVAR R,SBS,9048.00
Dec-20,SAVAR R,SCF,6.00
Dec-20,SAVAR R,SOS,8.00
Dec-20,SAVAR R,SPM,4576.00
Dec-20,SAVAR R,SPS,400.00
Dec-20,SAVAR R,STF,319.00
Dec-20,SAVAR R,TBS,218.00
Dec-20,SAVAR R,TCS,455.00
Dec-20,SAVAR R,VSF,35.00
Dec-20,Superstore-Region,ACF,110.00
Dec-20,Superstore-Region,ACP,13.00
Dec-20,Superstore-Region,ACS,147.00
Dec-20,Superstore-Region,BCP,11509.00
Dec-20,Superstore-Region,DCF,169.00
Dec-20,Superstore-Region,DNL,135.00
Dec-20,Superstore-Region,DNM,41.00
Dec-20,Superstore-Region,DPB,283.00
Dec-20,Superstore-Region,DPO,338.00
Dec-20,Superstore-Region,DSP,282.00
Dec-20,Superstore-Region,DTF,3353.00
Dec-20,Superstore-Region,ECB,3.00
Dec-20,Superstore-Region,ECS,68.00
Dec-20,Superstore-Region,GBF,285.00
Dec-20,Superstore-Region,HNF,3107.00
Dec-20,Superstore-Region,HZS,2722.00
Dec-20,Superstore-Region,KCF,3027.00
Dec-20,Superstore-Region,KCS,79.00
Dec-20,Superstore-Region,LSF,3.00
Dec-20,Superstore-Region,MBF,146.00
Dec-20,Superstore-Region,MBS,14.00
Dec-20,Superstore-Region,MCF,284.00
Dec-20,Superstore-Region,OBS,190.00
Dec-20,Superstore-Region,OCF,189.00
Dec-20,Superstore-Region,PCF,3029.00
Dec-20,Superstore-Region,SBF,23.00
Dec-20,Superstore-Region,SBP,6.00
Dec-20,Superstore-Region,SBS,60.00
Dec-20,Superstore-Region,SCF,41.00
Dec-20,Superstore-Region,SPS,195.00
Dec-20,Superstore-Region,STF,1769.00
Dec-20,Superstore-Region,TBS,110.00
Dec-20,Superstore-Region,TCS,1.00
Dec-20,Superstore-Region,VSF,20.00
Dec-20,Sylhet R,DCM,429.00
Dec-20,Sylhet R,DNC,115.00
Dec-20,Sylhet R,DPO,455.00
Dec-20,Sylhet R,DTF,12502.00
Dec-20,Sylhet R,ECB,198.00
Dec-20,Sylhet R,FPP,275.00
Dec-20,Sylhet R,GBF,2119.00
Dec-20,Sylhet R,HNF,700.00
Dec-20,Sylhet R,HZS,91.00
Dec-20,Sylhet R,KCF,150.00
Dec-20,Sylhet R,MBS,1079.00
Dec-20,Sylhet R,MSS,5.00
Dec-20,Sylhet R,SBS,4576.00
Dec-20,Sylhet R,SPM,6344.00
Dec-20,Sylhet R,STF,253.00
Dec-20,Sylhet R,TBS,2.00
Dec-21,B Baria R,DCM,325.00
Dec-21,B Baria R,DNC,2.00
Dec-21,B Baria R,DNL,637.00
Dec-21,B Baria R,DNS,1040.00
Dec-21,B Baria R,DPB,13.00
Dec-21,B Baria R,DPO,26.00
Dec-21,B Baria R,DSP,13.00
Dec-21,B Baria R,DTF,1.00
Dec-21,B Baria R,FPC,350.00
Dec-21,B Baria R,HFC,1806.00
Dec-21,B Baria R,HZM,419.00
Dec-21,B Baria R,MBF,327.00
Dec-21,B Baria R,MCF,104.00
Dec-21,B Baria R,MRM,69.00
Dec-21,B Baria R,MRS,326.00
Dec-21,B Baria R,NCS,650.00
Dec-21,B Baria R,OOB,1040.00
Dec-21,B Baria R,OOS,650.00
Dec-21,B Baria R,SBC,19289.00
Dec-21,B Baria R,SPM,393.00
Dec-21,B Baria R,STF,3.00
Dec-21,B Baria R,TBC,4.00
Dec-21,B Baria R,TBS,390.00
Dec-21,B Baria R,TCS,260.00
Dec-21,Barisal R,ACF,98.00
Dec-21,Barisal R,DNL,104.00
Dec-21,Barisal R,DNS,1079.00
Dec-21,Barisal R,DPO,26.00
Dec-21,Barisal R,FPC,525.00
Dec-21,Barisal R,GSC,524.00
Dec-21,Barisal R,HFC,4130.00
Dec-21,Barisal R,HZM,351.00
Dec-21,Barisal R,MBF,327.00
Dec-21,Barisal R,MCF,715.00
Dec-21,Barisal R,MRM,1385.00
Dec-21,Barisal R,MRS,495.00
Dec-21,Barisal R,NCS,260.00
Dec-21,Barisal R,OOB,780.00
Dec-21,Barisal R,OOS,1118.00
Dec-21,Barisal R,PCF,100.00
Dec-21,Barisal R,SBC,7200.00
Dec-21,Barisal R,SBF,255.00
Dec-21,Barisal R,SOS,146.00
Dec-21,Barisal R,SPM,1973.00
Dec-21,Barisal R,STF,1.00
Dec-21,Barisal R,TBC,307.00
Dec-21,Barisal R,TBS,130.00
Dec-21,Barisal R,TCS,260.00
Dec-21,Barisal R,VSF,88.00
Dec-21,Bogra R,ACF,352.00
Dec-21,Bogra R,BCP,117.00
Dec-21,Bogra R,DCM,437.00
Dec-21,Bogra R,DNC,58.00
Dec-21,Bogra R,DNE,26.00
Dec-21,Bogra R,DNS,312.00
Dec-21,Bogra R,FPC,650.00
Dec-21,Bogra R,GSC,264.00
Dec-21,Bogra R,HFC,8190.00
Dec-21,Bogra R,HZM,605.00
Dec-21,Bogra R,KCF,156.00
Dec-21,Bogra R,KCS,146.00
Dec-21,Bogra R,MBF,20.00
Dec-21,Bogra R,MCF,1469.00
Dec-21,Bogra R,MRM,970.00
Dec-21,Bogra R,MRS,591.00
Dec-21,Bogra R,NCS,156.00
Dec-21,Bogra R,OOB,780.00
Dec-21,Bogra R,OOS,925.00
Dec-21,Bogra R,PCF,353.00
Dec-21,Bogra R,SBC,9625.00
Dec-21,Bogra R,SOS,905.00
Dec-21,Bogra R,SPM,1852.00
Dec-21,Bogra R,SPN,100.00
Dec-21,Bogra R,SPS,258.00
Dec-21,Bogra R,STF,100.00
Dec-21,Bogra R,TBC,50.00
Dec-21,Bogra R,TBS,650.00
Dec-21,Bogra R,TCS,182.00
Dec-21,Chattogram North R,DCM,120.00
Dec-21,Chattogram North R,DNC,44.00
Dec-21,Chattogram North R,DNE,65.00
Dec-21,Chattogram North R,DNL,390.00
Dec-21,Chattogram North R,DNS,390.00
Dec-21,Chattogram North R,DPB,13.00
Dec-21,Chattogram North R,DPO,39.00
Dec-21,Chattogram North R,DSP,13.00
Dec-21,Chattogram North R,EBA,8.00
Dec-21,Chattogram North R,EBH,5.00
Dec-21,Chattogram North R,EBL,5.00
Dec-21,Chattogram North R,EBS,5.00
Dec-21,Chattogram North R,EBW,5.00
Dec-21,Chattogram North R,FPC,288.00
Dec-21,Chattogram North R,GSC,167.00
Dec-21,Chattogram North R,HFC,1645.00
Dec-21,Chattogram North R,HZM,831.00
Dec-21,Chattogram North R,KCF,130.00
Dec-21,Chattogram North R,MBF,195.00
Dec-21,Chattogram North R,MCF,169.00
Dec-21,Chattogram North R,MRM,914.00
Dec-21,Chattogram North R,MRS,7.00
Dec-21,Chattogram North R,NCS,455.00
Dec-21,Chattogram North R,OOB,807.00
Dec-21,Chattogram North R,OOS,310.00
Dec-21,Chattogram North R,SBC,4502.00
Dec-21,Chattogram North R,SOS,18.00
Dec-21,Chattogram North R,SPM,223.00
Dec-21,Chattogram North R,SPS,72.00
Dec-21,Chattogram North R,TBF,2.00
Dec-21,Chattogram North R,TCS,77.00
Dec-21,Chattogram South R,DCM,420.00
Dec-21,Chattogram South R,DNC,55.00
Dec-21,Chattogram South R,DNL,390.00
Dec-21,Chattogram South R,DNS,676.00
Dec-21,Chattogram South R,DPB,52.00
Dec-21,Chattogram South R,DPO,91.00
Dec-21,Chattogram South R,DSP,52.00
Dec-21,Chattogram South R,EBA,1.00
Dec-21,Chattogram South R,EBH,1.00
Dec-21,Chattogram South R,EBL,3.00
Dec-21,Chattogram South R,EBS,1.00
Dec-21,Chattogram South R,EBW,1.00
Dec-21,Chattogram South R,FPC,400.00
Dec-21,Chattogram South R,GSC,679.00
Dec-21,Chattogram South R,HFC,1848.00
Dec-21,Chattogram South R,HZM,669.00
Dec-21,Chattogram South R,KCF,260.00
Dec-21,Chattogram South R,MBF,197.00
Dec-21,Chattogram South R,MCF,117.00
Dec-21,Chattogram South R,MRM,1070.00
Dec-21,Chattogram South R,MRS,322.00
Dec-21,Chattogram South R,NCS,286.00
Dec-21,Chattogram South R,OOB,260.00
Dec-21,Chattogram South R,OOS,260.00
Dec-21,Chattogram South R,SBC,3355.00
Dec-21,Chattogram South R,SOS,164.00
Dec-21,Chattogram South R,SPM,831.00
Dec-21,Chattogram South R,SPN,100.00
Dec-21,Chattogram South R,SPS,19.00
Dec-21,Chattogram South R,STF,1.00
Dec-21,Chattogram South R,TBC,3.00
Dec-21,Chattogram South R,TBF,1.00
Dec-21,Chattogram South R,TCS,78.00
Dec-21,Chattogram South R,VSF,75.00
Dec-21,Comilla R,BCP,39.00
Dec-21,Comilla R,DNC,16.00
Dec-21,Comilla R,DNL,1196.00
Dec-21,Comilla R,DNS,1586.00
Dec-21,Comilla R,DPB,13.00
Dec-21,Comilla R,DPO,26.00
Dec-21,Comilla R,EBL,30.00
Dec-21,Comilla R,FPC,525.00
Dec-21,Comilla R,GSC,397.00
Dec-21,Comilla R,HFC,4977.00
Dec-21,Comilla R,HZM,241.00
Dec-21,Comilla R,MBF,660.00
Dec-21,Comilla R,MCF,1080.00
Dec-21,Comilla R,MRM,243.00
Dec-21,Comilla R,MRS,326.00
Dec-21,Comilla R,OOB,1170.00
Dec-21,Comilla R,OOS,1650.00
Dec-21,Comilla R,SBC,16671.00
Dec-21,Comilla R,SBF,119.00
Dec-21,Comilla R,SOS,177.00
Dec-21,Comilla R,SPM,813.00
Dec-21,Comilla R,STF,20.00
Dec-21,Comilla R,TBS,416.00
Dec-21,Comilla R,TCS,195.00
Dec-21,Comilla R,VSF,100.00
Dec-21,Corporate R,ACF,194.00
Dec-21,Corporate R,ACS,401.00
Dec-21,Corporate R,BCP,1007.00
Dec-21,Corporate R,DCF,141.00
Dec-21,Corporate R,DCM,14.00
Dec-21,Corporate R,DNE,19.00
Dec-21,Corporate R,DNL,25.00
Dec-21,Corporate R,DNS,205.00
Dec-21,Corporate R,DOC,58.00
Dec-21,Corporate R,DPO,569.00
Dec-21,Corporate R,DTF,2495.00
Dec-21,Corporate R,EBA,15.00
Dec-21,Corporate R,EBH,59.00
Dec-21,Corporate R,EBL,74.00
Dec-21,Corporate R,FMQ,1.00
Dec-21,Corporate R,GBF,50.00
Dec-21,Corporate R,GSB,9.00
Dec-21,Corporate R,GSC,121.00
Dec-21,Corporate R,HFC,1365.00
Dec-21,Corporate R,HZM,28.00
Dec-21,Corporate R,HZN,789.00
Dec-21,Corporate R,KCF,136.00
Dec-21,Corporate R,LSF,52.00
Dec-21,Corporate R,MBF,141.00
Dec-21,Corporate R,MCF,105.00
Dec-21,Corporate R,MRS,16.00
Dec-21,Corporate R,NCS,5.00
Dec-21,Corporate R,OCF,85.00
Dec-21,Corporate R,OOS,158.00
Dec-21,Corporate R,PCF,311.00
Dec-21,Corporate R,SBC,107.00
Dec-21,Corporate R,SBF,481.00
Dec-21,Corporate R,SBP,5.00
Dec-21,Corporate R,SBS,4.00
Dec-21,Corporate R,SPM,30.00
Dec-21,Corporate R,SPS,178.00
Dec-21,Corporate R,STF,2451.00
Dec-21,Corporate R,TBC,1789.00
Dec-21,Corporate R,TBF,288.00
Dec-21,Corporate R,TBS,14.00
Dec-21,Cox’s Bazar R,ACF,150.00
Dec-21,Cox’s Bazar R,BCP,52.00
Dec-21,Cox’s Bazar R,DCB,15.00
Dec-21,Cox’s Bazar R,DCM,130.00
Dec-21,Cox’s Bazar R,DNC,1379.00
Dec-21,Cox’s Bazar R,DNE,104.00
Dec-21,Cox’s Bazar R,DNL,130.00
Dec-21,Cox’s Bazar R,DNS,741.00
Dec-21,Cox’s Bazar R,DOC,104.00
Dec-21,Cox’s Bazar R,DPB,13.00
Dec-21,Cox’s Bazar R,DPO,91.00
Dec-21,Cox’s Bazar R,DSP,33.00
Dec-21,Cox’s Bazar R,FPC,1125.00
Dec-21,Cox’s Bazar R,HFC,2548.00
Dec-21,Cox’s Bazar R,HZM,603.00
Dec-21,Cox’s Bazar R,HZN,65.00
Dec-21,Cox’s Bazar R,KCF,585.00
Dec-21,Cox’s Bazar R,MBF,54.00
Dec-21,Cox’s Bazar R,MCF,1118.00
Dec-21,Cox’s Bazar R,MRM,1204.00
Dec-21,Cox’s Bazar R,MRS,130.00
Dec-21,Cox’s Bazar R,MSS,200.00
Dec-21,Cox’s Bazar R,NCS,520.00
Dec-21,Cox’s Bazar R,OOB,715.00
Dec-21,Cox’s Bazar R,OOS,230.00
Dec-21,Cox’s Bazar R,PCF,50.00
Dec-21,Cox’s Bazar R,SBC,11600.00
Dec-21,Cox’s Bazar R,SBF,510.00
Dec-21,Cox’s Bazar R,SPM,1895.00
Dec-21,Cox’s Bazar R,STF,250.00
Dec-21,Cox’s Bazar R,TBC,400.00
Dec-21,Cox’s Bazar R,TCS,208.00
Dec-21,Dekko Bazzar,ACF,1.00
Dec-21,Dekko Bazzar,ACS,6.00
Dec-21,Dekko Bazzar,BCP,11.00
Dec-21,Dekko Bazzar,DCF,9.00
Dec-21,Dekko Bazzar,DCM,6.00
Dec-21,Dekko Bazzar,DNC,1.00
Dec-21,Dekko Bazzar,DNL,1.00
Dec-21,Dekko Bazzar,DNS,10.00
Dec-21,Dekko Bazzar,DPB,1.00
Dec-21,Dekko Bazzar,DPE,0.00
Dec-21,Dekko Bazzar,DPO,2.00
Dec-21,Dekko Bazzar,DSP,0.00
Dec-21,Dekko Bazzar,DTF,4.00
Dec-21,Dekko Bazzar,EBA,1.00
Dec-21,Dekko Bazzar,EBH,0.00
Dec-21,Dekko Bazzar,EBL,3.00
Dec-21,Dekko Bazzar,EBW,0.00
Dec-21,Dekko Bazzar,FMM,0.00
Dec-21,Dekko Bazzar,FPC,0.00
Dec-21,Dekko Bazzar,GSB,5.00
Dec-21,Dekko Bazzar,GSC,3.00
Dec-21,Dekko Bazzar,HFC,24.00
Dec-21,Dekko Bazzar,HZM,9.00
Dec-21,Dekko Bazzar,HZN,10.00
